Supplier_ID,Product_Category,Lead_Time_Days,On_Time_Delivery_%,Defect_Rate_%,Price_Variance_%,Order_Quantity,Distance_KM,Supplier_Risk_Score,Delivery_Score,Quality_Score,Cost_Score,Logistics_Score,Risk_Adjusted_Score,Supplier_Final_Score,Rank,Category,Supplier_Final_Score_AHP,Rank_AHP,Cost_Heavy_Score,Simulated_Delay,Stress_Score
756,Food,20,92.13,0.67,-1.36,3531,1673,5.27,92.13,93.3,93.2,66.53999999999999,47.300000000000004,81.05799999999999,42.0,Top Performer,84.47028150773957,24.0,83.45499999999998,21.4733663958698,77.81415840103256
757,Pharma,13,85.76,7.59,10.39,3303,316,3.33,85.76,24.099999999999994,48.05,93.68,66.7,61.6685,723.0,Medium Performer,62.475673614557486,798.0,58.16250000000001,20.261238322109744,64.07469041947256
758,Apparel,19,70.98,5.72,1.67,1412,1567,8.37,70.98,42.800000000000004,91.65,68.66,16.30000000000001,55.86750000000001,887.0,Low Performer,59.83494507857734,875.0,64.14450000000001,27.546097578864185,50.633475605283955
759,Pharma,7,96.06,4.22,-8.08,1870,1761,9.1,96.06,57.800000000000004,59.6,64.78,9.0,60.486,758.0,Medium Performer,66.37107075505139,640.0,59.46000000000001,7.601124064406205,63.81471898389845
760,Apparel,19,71.94,7.5,-5.85,2713,628,8.04,71.94,25.0,70.75,87.44,19.60000000000001,51.1085,972.0,Low Performer,54.33131442750798,977.0,55.83449999999999,23.573661368354163,48.24158465791146
761,Food,20,98.67,3.79,-8.47,2988,1142,2.76,98.67,62.1,57.65,77.16,72.4,75.9695,141.0,Medium Performer,77.69121287959352,149.0,70.90750000000001,25.851749618777635,76.82956259530559
762,Food,23,70.75,7.85,2.48,1323,1405,1.78,70.75,21.5,87.6,71.9,82.2,63.36999999999999,661.0,Medium Performer,63.08137279924376,771.0,68.63,28.215657476313428,61.55858563092164
763,Pharma,6,90.83,4.34,-7.34,3376,366,6.45,90.83,56.6,63.3,92.68,35.5,67.262,479.0,Medium Performer,70.53107290558903,430.0,66.234,9.341340251531012,68.39716493711725
764,Pharma,10,72.47,1.36,-7.15,3709,190,1.51,72.47,86.4,64.25,96.2,84.9,79.5785,65.0,Medium Performer,78.10514985229823,139.0,76.6165,12.679508410915904,82.77262289727102
765,Apparel,4,97.32,6.24,13.53,2995,1389,7.06,97.32,37.599999999999994,32.35000000000001,72.22,29.400000000000006,56.5505,871.0,Low Performer,60.77977702942219,850.0,49.938500000000005,5.70841303277043,64.65289674180738
766,Furniture,11,83.93,5.59,11.82,3068,1709,5.77,83.93,44.1,40.9,65.82,42.300000000000004,57.381,852.0,Low Performer,60.00013607467801,868.0,52.848,13.599517292010354,64.18262067699742
767,Apparel,20,74.13,6.3,1.3,1181,77,6.97,74.13,37.0,93.5,98.46,30.299999999999997,61.42,734.0,Medium Performer,64.15820207964079,737.0,69.342,15.870444749094137,56.38988881272647
768,Pharma,4,80.22,7.64,14.65,4813,301,6.31,80.22,23.60000000000001,26.75,93.98,36.900000000000006,50.75650000000001,978.0,Low Performer,52.746024034030484,987.0,45.05950000000001,3.8460697973148132,59.218482550671304
769,Pharma,23,74.94,6.32,-10.0,2686,701,4.8,74.94,36.8,50.0,85.98,52.0,58.18,831.0,Low Performer,59.24049280397023,888.0,56.245999999999995,23.069561893192283,60.16760952670192
770,Electronics,16,75.12,5.09,5.35,3079,190,2.81,75.12,49.1,73.25,96.2,71.9,69.79849999999999,352.0,Medium Performer,69.65705118752216,482.0,70.8865,18.40228525671678,69.4294286858208
771,Pharma,2,98.44,6.93,5.41,3069,1499,3.75,98.44,30.700000000000003,72.95,70.02,62.5,67.6515,462.0,Medium Performer,70.50089722320689,431.0,67.73750000000001,3.2313656956057564,72.10215857609856
772,Electronics,8,83.36,5.55,1.44,4427,443,5.72,83.36,44.5,92.8,91.14,42.800000000000004,67.727,457.0,Medium Performer,70.47112811059907,434.0,73.586,10.179858340600722,65.12003541484982
773,Furniture,13,93.66,3.56,-0.08,3209,1497,6.87,93.66,64.4,99.6,70.06,31.299999999999997,72.40400000000001,248.0,Medium Performer,77.10577797471346,164.0,78.17299999999999,15.324950934631609,68.5087622663421
774,Apparel,18,89.19,7.14,1.38,303,1714,8.02,89.19,28.60000000000001,93.1,65.72,19.80000000000001,58.403999999999996,821.0,Low Performer,63.66980304856433,748.0,65.685,26.058808786160334,52.88279780345992
775,Apparel,22,90.29,2.16,0.37,378,923,7.9,90.29,78.4,98.15,81.53999999999999,21.0,73.7635,201.0,Medium Performer,78.5429846390169,123.0,79.39450000000001,20.011711827792308,67.41957204305191
776,Electronics,21,73.95,5.86,8.26,2641,1567,9.75,73.95,41.4,58.7,68.66,2.5,48.705999999999996,987.0,Low Performer,53.320929859387924,984.0,50.855999999999995,23.143280285377397,48.676679928655645
777,Apparel,6,77.03,7.11,-6.62,2880,75,3.57,77.03,28.89999999999999,66.9,98.5,64.30000000000001,63.07900000000001,680.0,Medium Performer,63.52371887037693,753.0,64.096,6.4352056152719515,65.94869859618201
778,Pharma,5,93.6,5.98,-5.06,3094,1054,1.64,93.6,40.199999999999996,74.7,78.92,83.6,73.947,197.0,Medium Performer,74.87615086848635,227.0,73.337,6.398041559468137,77.75048961013296
779,Food,13,99.12,5.73,-5.49,1470,1645,4.11,99.12,42.699999999999996,72.55,67.1,58.9,69.7835,353.0,Medium Performer,72.9140114852889,311.0,69.3015,17.929174360120314,70.69770640996991
780,Electronics,21,77.88,6.14,-3.44,3451,393,7.69,77.88,38.6,82.8,92.14,23.099999999999994,59.267999999999994,791.0,Low Performer,62.72339116152664,789.0,64.955,27.180239318514364,53.099940170371404
781,Apparel,19,78.15,3.99,3.13,2942,1845,4.94,78.15,60.099999999999994,84.35,63.1,50.599999999999994,67.5525,467.0,Medium Performer,69.8010502185986,473.0,71.0725,24.651802636231864,66.04954934094204
782,Electronics,18,84.19,7.06,-7.22,704,1648,8.36,84.19,29.400000000000006,63.9,67.03999999999999,16.400000000000006,52.176,954.0,Low Performer,56.838188585607945,939.0,54.247,20.300007170815395,52.42249820729615
783,Electronics,20,99.52,2.03,11.7,809,1592,5.94,99.52,79.7,41.5,68.16,40.599999999999994,70.94200000000001,300.0,Medium Performer,74.63942911497105,238.0,63.275,25.28303943246456,73.63424014188385
784,Food,10,78.07,1.46,-2.57,1848,48,9.37,78.07,85.4,87.15,99.04,6.300000000000011,69.00750000000001,389.0,Medium Performer,73.24981079995274,294.0,74.0455,10.32032425843922,64.8624189353902
785,Pharma,5,82.21,2.64,-5.94,3021,1318,9.53,82.21,73.6,70.3,73.64,4.700000000000003,61.91199999999999,716.0,Medium Performer,66.91872754342431,613.0,63.836,6.674138935007799,63.45896526624804
786,Electronics,22,96.74,4.49,6.89,4561,831,1.62,96.74,55.099999999999994,65.55000000000001,83.38,83.8,77.7275,99.0,Medium Performer,78.58855365709559,120.0,74.2185,24.19734677948139,77.86066330512965
787,Apparel,3,70.09,4.33,-9.05,3476,611,5.11,70.09,56.7,54.75,87.78,48.9,61.9725,714.0,Medium Performer,62.801860758596234,784.0,60.6335,2.9270942638197757,68.19072643404505
788,Furniture,5,71.19,6.65,5.5,304,1630,6.49,71.19,33.5,72.5,67.4,35.099999999999994,54.367000000000004,918.0,Low Performer,56.94779007444168,938.0,58.318000000000005,6.037819435832085,58.438045141041975
789,Electronics,3,88.12,3.53,7.45,3873,794,3.3,88.12,64.7,62.75,84.12,67.0,73.83550000000001,200.0,Medium Performer,75.02043424317617,224.0,70.9885,2.452130301393187,79.3419674246517
790,Electronics,16,97.22,4.13,-4.63,1926,1369,4.66,97.22,58.7,76.85,72.62,53.4,73.31049999999999,210.0,Medium Performer,76.5196518964906,184.0,73.35350000000001,23.917984230387223,71.3505039424032
791,Food,3,77.17,0.6,-8.95,2807,1221,7.1,77.17,94.0,55.25,75.58,29.0,68.2965,420.0,Medium Performer,71.02127134585844,395.0,65.4795,4.078259398147019,74.02293515046324
792,Pharma,5,84.09,3.57,-0.91,2674,680,3.04,84.09,64.30000000000001,95.45,86.4,69.6,78.1795,91.0,Medium Performer,79.31000725511046,103.0,82.16550000000001,6.336969850247803,77.91325753743806
793,Furniture,7,83.51,5.36,-7.54,4171,1276,6.42,83.51,46.4,62.3,74.48,35.8,60.605999999999995,755.0,Medium Performer,63.71881942573555,747.0,60.60499999999999,6.12684135644735,64.89578966088817
794,Apparel,8,84.19,0.62,-7.09,3054,1106,7.28,84.19,93.8,64.55,77.88,27.200000000000003,71.61749999999999,282.0,Medium Performer,75.07095895072669,223.0,70.0585,8.479695707082536,74.17757607322936
795,Furniture,11,88.68,2.61,-3.64,4566,488,1.81,88.68,73.9,81.8,90.24,81.9,82.75300000000001,25.0,Top Performer,83.12543228169679,38.0,82.455,13.289228556718076,82.79769286082049
796,Apparel,20,84.09,2.06,-2.61,3784,570,5.48,84.09,79.4,86.95,88.6,45.199999999999996,76.0195,139.0,Medium Performer,78.47329533262435,126.0,78.7705,22.947580915899167,71.43560477102521
797,Pharma,20,83.42,0.81,3.25,1294,110,3.37,83.42,91.9,83.75,97.8,66.3,83.60350000000001,17.0,Top Performer,84.36146475245184,25.0,84.1015,17.24574013821011,81.09356496544747
798,Apparel,23,84.23,4.09,6.96,1058,523,7.52,84.23,59.1,65.2,89.53999999999999,24.80000000000001,63.73800000000001,642.0,Medium Performer,67.27422738981448,597.0,64.16000000000001,21.544426574533748,61.64639335636657
799,Food,13,87.73,1.86,4.82,4364,1789,2.71,87.73,81.4,75.9,64.22,72.9,79.056,75.0,Medium Performer,80.35960848398913,77.0,77.748,14.863954568024697,81.79151135799383
800,Food,4,86.11,6.07,-6.29,1560,185,9.03,86.11,39.3,68.55,96.3,9.700000000000003,57.5105,848.0,Low Performer,62.15165586671394,809.0,60.1595,3.773368481132934,57.83415787971677
801,Food,14,95.62,6.86,-5.7,2009,247,4.88,95.62,31.39999999999999,71.5,95.06,51.2,67.007,488.0,Medium Performer,69.81708739217771,471.0,67.61500000000001,20.639884506873134,64.39502887328172
802,Food,19,71.48,4.59,11.97,2558,919,2.78,71.48,54.1,40.15,81.62,72.2,63.593500000000006,653.0,Medium Performer,62.9733573909961,777.0,58.16049999999999,24.679245765742163,68.27518855856447
803,Furniture,9,95.0,7.86,3.96,4808,1092,4.94,95.0,21.39999999999999,80.2,78.16,50.599999999999994,63.815999999999995,636.0,Medium Performer,67.14160467919177,603.0,66.756,9.353764603369743,64.41155884915756
804,Pharma,22,95.32,3.88,11.75,2732,1898,4.68,95.32,61.2,41.25,62.04,53.2,66.92750000000001,495.0,Medium Performer,69.7136375753279,479.0,59.9255,31.54428124326914,69.5439296891827
805,Apparel,16,78.55,4.35,-0.71,1039,1132,4.86,78.55,56.5,96.45,77.36,51.4,70.1735,333.0,Medium Performer,72.28963032021741,339.0,76.2135,22.296661083755804,66.03833472906105
806,Apparel,2,83.89,7.92,5.36,4334,1987,6.27,83.89,20.799999999999997,73.2,60.26,37.300000000000004,54.83299999999999,911.0,Low Performer,58.45008505258183,906.0,58.179,2.5155833425547676,59.868604164361315
807,Food,4,83.16,2.24,3.09,304,880,5.69,83.16,77.6,84.55,82.4,43.099999999999994,73.8905,198.0,Medium Performer,76.51292397494977,185.0,76.4495,4.768331013228837,74.7729172466928
808,Food,9,76.56,7.57,-2.02,4213,1987,2.35,76.56,24.299999999999997,89.9,60.26,76.5,63.854,632.0,Medium Performer,64.63165236913623,717.0,69.13799999999999,10.262747145186287,66.77431321370344
809,Electronics,5,81.9,0.82,1.75,4761,504,1.59,81.9,91.8,91.25,89.92,84.1,87.0195,5.0,Top Performer,86.79653985584308,8.0,88.2845,5.460061292218343,88.08498467694542
810,Pharma,17,71.33,3.85,2.56,4502,956,7.56,71.33,61.5,87.2,80.88,24.400000000000006,62.822,686.0,Medium Performer,65.89173496396076,663.0,68.83399999999999,15.854907474693297,60.34377313132668
811,Furniture,24,78.33,1.03,-4.98,305,1547,6.04,78.33,89.7,75.1,69.06,39.6,72.015,259.0,Medium Performer,74.58675613848516,239.0,72.737,36.1359780244704,67.8735054938824
812,Apparel,11,94.5,5.97,-2.12,1057,764,4.23,94.5,40.300000000000004,89.4,84.72,57.699999999999996,71.847,267.0,Medium Performer,74.5852406711568,240.0,75.377,12.054870918703323,70.11128227032417
813,Electronics,13,78.54,5.06,9.79,1805,1330,8.28,78.54,49.400000000000006,51.050000000000004,73.4,17.200000000000003,54.349500000000006,919.0,Low Performer,58.126236370081536,912.0,53.3755,15.673321585252065,57.36666960368699
814,Electronics,15,94.55,5.8,12.89,2621,220,4.49,94.55,42.0,35.55,95.6,55.099999999999994,64.77749999999999,593.0,Medium Performer,66.68915490960651,630.0,57.5775,15.269256431098142,69.09518589222546
815,Apparel,15,85.95,3.31,-1.01,3958,1156,8.16,85.95,66.9,94.95,76.88,18.400000000000006,68.1205,426.0,Medium Performer,72.84492853598015,319.0,74.25050000000002,17.22164845017201,63.507087887457004
816,Furniture,3,96.4,3.27,-2.33,3047,1262,3.75,96.4,67.3,88.35,74.76,62.5,78.9735,76.0,Medium Performer,81.61648037339003,61.0,80.5135,5.310466454321846,80.22238338641954
817,Electronics,24,87.24,0.84,-5.12,2853,1627,1.66,87.24,91.6,74.4,67.46000000000001,83.4,83.658,16.0,Top Performer,84.11672596006143,28.0,81.06400000000001,25.31521006202291,84.23119748449426
818,Electronics,6,70.89,3.12,6.96,3815,1689,9.39,70.89,68.8,65.2,66.22,6.099999999999994,56.089,880.0,Low Performer,60.25821602268698,859.0,58.295,8.938314929449861,59.21292126763753
819,Pharma,6,90.26,7.47,-1.92,4429,1421,4.55,90.26,25.299999999999997,90.4,71.58,54.5,65.021,582.0,Medium Performer,68.00357305919886,565.0,70.08500000000001,7.1666333794153205,65.72334165514617
820,Furniture,7,71.35,3.34,14.69,3433,149,8.13,71.35,66.6,26.549999999999997,97.02,18.69999999999999,55.47949999999999,897.0,Low Performer,57.69636320453739,924.0,49.3895,9.351913848892504,61.82452153777687
821,Electronics,14,83.52,6.74,-1.86,148,550,3.51,83.52,32.599999999999994,90.7,89.0,64.9,68.69099999999999,400.0,Medium Performer,70.1050853361692,455.0,73.604,20.284824715109504,65.18379382122262
822,Furniture,10,97.88,6.82,-0.15,246,1424,6.82,97.88,31.799999999999997,99.25,71.52,31.799999999999997,65.7135,554.0,Medium Performer,70.81803611012643,409.0,72.59549999999999,12.544534768811994,62.233866307797
823,Apparel,23,74.96,3.3,5.08,2579,279,8.86,74.96,67.0,74.6,94.42,11.400000000000006,62.15,706.0,Medium Performer,65.8370855961243,664.0,65.654,25.982147080650666,56.84446322983733
824,Food,16,81.7,5.24,10.04,927,1792,1.37,81.7,47.599999999999994,49.800000000000004,64.16,86.3,67.556,466.0,Medium Performer,67.33827205482689,593.0,62.651,18.604508869496193,74.24887278262595
825,Electronics,15,91.9,1.22,1.74,1918,1045,8.48,91.9,87.8,91.3,79.1,15.199999999999989,74.16499999999999,194.0,Medium Performer,79.34736559139785,102.0,78.085,17.542714555060986,69.33932136123475
826,Pharma,8,96.47,1.28,0.57,2715,1900,6.14,96.47,87.2,97.15,62.0,38.6,79.2335,69.0,Medium Performer,83.7088010398204,30.0,82.72650000000002,12.58299289106466,77.42175177723385
827,Apparel,21,90.13,0.86,14.89,1438,1422,6.47,90.13,91.4,25.549999999999997,71.56,35.3,67.93749999999999,442.0,Medium Performer,70.91427451258419,402.0,57.69949999999999,18.966671735926358,74.46583206601842
828,Furniture,3,77.75,4.86,-9.74,2465,1370,5.71,77.75,51.4,51.3,72.6,42.9,59.709999999999994,780.0,Low Performer,61.79518586789553,823.0,57.48,2.537563825324324,67.37810904366891
829,Apparel,8,90.24,3.7,12.38,619,515,8.87,90.24,63.0,38.099999999999994,89.7,11.300000000000011,59.767,779.0,Low Performer,64.21543062743707,735.0,54.647999999999996,6.873515332483572,64.41662116687911
830,Electronics,7,78.9,4.61,-6.27,2687,1139,1.39,78.9,53.9,68.65,77.22,86.1,72.3845,249.0,Medium Performer,71.93122046555595,358.0,71.2245,7.148495992998608,77.93787600175034
831,Furniture,18,91.55,4.41,9.65,1115,41,3.35,91.55,55.9,51.75,99.18,66.5,72.4205,247.0,Medium Performer,73.46595524045846,285.0,67.49549999999999,24.120299077914105,72.45742523052147
832,Food,3,98.62,3.13,5.45,471,1107,8.88,98.62,68.7,72.75,77.86,11.199999999999989,67.69949999999999,458.0,Medium Performer,73.49760907479617,284.0,68.3925,4.0568515754425185,68.61578710613936
833,Apparel,4,91.64,5.58,-1.45,2933,1204,7.77,91.64,44.2,92.75,75.92,22.30000000000001,64.5065,602.0,Medium Performer,69.50572884319982,491.0,70.5675,4.313997886874634,63.456500528281346
834,Electronics,6,95.89,6.19,11.85,1254,1882,1.16,95.89,38.099999999999994,40.75,62.36,88.4,68.32050000000001,417.0,Medium Performer,68.99326453976131,512.0,60.55650000000001,7.165810166808193,78.80604745829795
835,Pharma,6,70.06,0.61,-9.68,594,1102,5.65,70.06,93.9,51.6,77.96000000000001,43.5,68.729,398.0,Medium Performer,69.8894345976604,465.0,65.173,5.860441637894598,75.39988959052636
836,Furniture,2,91.53,2.05,-4.33,4216,822,5.77,91.53,79.5,78.35,83.56,42.300000000000004,75.9025,143.0,Medium Performer,79.08677161762968,112.0,76.3295,1.9905790850374527,77.83485522874064
837,Apparel,9,94.89,5.85,4.17,3689,371,4.61,94.89,41.5,79.15,92.58,53.9,70.7525,309.0,Medium Performer,73.44788840836583,287.0,72.3235,11.84376031022078,69.6115599224448
838,Apparel,13,71.22,3.4,-1.21,1273,1682,3.68,71.22,66.0,93.95,66.36,63.199999999999996,71.2345,291.0,Medium Performer,72.19444542124542,344.0,76.44250000000001,18.323978558881834,70.52400536027955
839,Food,5,96.15,5.47,5.26,3222,1466,7.14,96.15,45.300000000000004,73.7,70.68,28.60000000000001,64.013,625.0,Medium Performer,68.78549263854426,526.0,65.44300000000001,5.5231811755698565,66.13170470610754
840,Food,14,77.7,3.1,-9.4,817,938,2.87,77.7,69.0,53.0,81.24,71.3,70.894,303.0,Medium Performer,70.9206304620111,399.0,66.709,21.37804233832625,74.15548941541843
841,Pharma,24,89.96,3.43,-7.09,3707,109,8.19,89.96,65.69999999999999,64.55,97.82,18.10000000000001,66.4975,518.0,Medium Performer,70.68071326952617,419.0,66.22149999999999,33.43490567417332,60.08127358145667
842,Pharma,16,94.01,1.69,-6.82,704,1691,8.23,94.01,83.1,65.9,66.18,17.69999999999999,69.02099999999999,388.0,Medium Performer,74.13694042301783,259.0,67.76,24.293522727217763,67.62911931819556
843,Electronics,12,89.88,2.44,-5.27,2496,18,4.74,89.88,75.6,73.65,99.64,52.599999999999994,77.3955,106.0,Medium Performer,79.41136717476073,100.0,76.72749999999999,13.677748634172197,76.10056284145695
844,Electronics,11,72.77,5.04,1.48,270,1607,3.55,72.77,49.6,92.6,67.86,64.5,67.807,449.0,Medium Performer,68.82667595415336,523.0,73.345,16.545509740391818,67.58112256490205
845,Pharma,4,87.89,3.75,8.8,3716,706,3.55,87.89,62.5,56.0,85.88,64.5,71.88000000000001,265.0,Medium Performer,73.08541895308991,299.0,67.941,6.54363411198062,77.08659147200484
846,Pharma,23,86.49,6.31,12.64,4327,1062,5.34,86.49,36.900000000000006,36.8,78.76,46.6,57.888,838.0,Low Performer,60.12961855134113,864.0,52.424,25.70241934656231,61.07189516335942
847,Furniture,15,97.01,6.89,10.88,4452,1926,7.48,97.01,31.10000000000001,45.599999999999994,61.48,25.19999999999999,54.906,910.0,Low Performer,59.823057520973656,876.0,51.510000000000005,17.53749288489574,58.94312677877606
848,Food,17,82.13,4.56,-5.08,2619,1147,4.23,82.13,54.400000000000006,74.6,77.06,57.699999999999996,68.67500000000001,401.0,Medium Performer,70.36599080704242,440.0,69.777,17.17775709181824,69.26306072704544
849,Electronics,11,79.63,6.19,1.03,1063,471,6.49,79.63,38.099999999999994,94.85,90.58,35.099999999999994,63.7195,644.0,Medium Performer,66.7449958643507,625.0,71.0665,10.682726788446178,60.536818302888456
850,Food,11,92.5,2.8,-5.01,2101,930,4.44,92.5,72.0,74.95,81.4,55.599999999999994,76.2525,133.0,Medium Performer,78.69195628027884,118.0,75.6125,10.708387049214151,77.34790323769647
851,Food,13,82.38,3.61,-3.39,4035,1176,3.74,82.38,63.9,83.05,76.48,62.599999999999994,73.31450000000001,209.0,Medium Performer,74.7983245893891,231.0,75.36149999999999,13.490188057353038,73.84745298566173
852,Pharma,10,89.38,5.85,2.59,4993,399,1.22,89.38,41.5,87.05,92.02,87.8,77.00849999999998,114.0,Medium Performer,77.24436365355074,162.0,79.0155,12.549475957971142,76.53263101050722
853,Furniture,2,89.39,3.4,-8.3,4949,641,1.04,89.39,66.0,58.5,87.18,89.6,78.73,79.0,Medium Performer,78.43572144629563,128.0,73.711,2.0923201842314594,85.72441995394213
854,Apparel,6,96.64,4.91,-4.55,4360,691,3.04,96.64,50.9,77.25,86.18,69.6,75.8425,145.0,Medium Performer,77.72984752451848,147.0,75.6035,7.4929950655042425,77.41175123362393
855,Furniture,21,87.96,1.89,13.38,3069,166,4.66,87.96,81.1,33.099999999999994,96.68,53.4,71.976,263.0,Medium Performer,73.2597059907834,293.0,63.07499999999999,26.312349635018798,74.0369125912453
856,Furniture,9,85.06,5.0,1.65,3731,344,8.66,85.06,50.0,91.75,93.12,13.400000000000006,63.7725,639.0,Medium Performer,68.44236303911143,538.0,70.4465,9.953776091026118,59.62655597724348
857,Food,12,74.17,6.96,1.13,1493,1894,8.19,74.17,30.400000000000006,94.35,62.12,18.10000000000001,53.83550000000001,925.0,Low Performer,58.1616240103982,911.0,62.8635,14.249670949033668,52.10508226274159
858,Furniture,13,73.47,7.01,-9.64,4246,269,3.4,73.47,29.900000000000006,51.8,94.62,66.0,59.94800000000001,773.0,Low Performer,59.87895852534562,872.0,58.166000000000004,14.227427779015587,63.785643055246105
859,Electronics,2,74.63,5.93,-3.82,3060,91,3.2,74.63,40.7,80.9,98.18,68.0,68.11699999999999,428.0,Medium Performer,68.29354838709676,546.0,71.399,2.275704090689419,70.26357397732764
860,Food,23,75.16,6.09,11.66,622,763,3.05,75.16,39.1,41.7,84.74,69.5,60.952000000000005,745.0,Medium Performer,60.80843733900508,849.0,56.346000000000004,23.87923031746461,64.97019242063385
861,Electronics,21,89.14,4.68,-5.88,1382,1474,4.05,89.14,53.2,70.6,70.52,59.5,69.584,367.0,Medium Performer,71.77504657922722,364.0,69.155,25.55323969708783,69.07169007572804
862,Apparel,12,92.23,4.89,0.38,4803,1978,5.48,92.23,51.1,98.1,60.44,45.199999999999996,70.243,330.0,Medium Performer,74.1908795226279,256.0,75.825,12.9586899228964,68.8928275192759
863,Food,6,85.9,1.5,-9.64,4052,1205,4.95,85.9,85.0,51.8,75.9,50.5,72.47999999999999,245.0,Medium Performer,74.47544050573083,244.0,67.47500000000001,5.800720948874645,78.89981976278133
864,Apparel,16,94.87,3.83,1.96,3184,1264,2.96,94.87,61.7,90.2,74.72,70.4,78.968,77.0,Medium Performer,81.0435877348458,68.0,80.916,21.09897244431532,76.46775688892117
865,Food,6,99.74,3.88,-9.47,4136,729,2.17,99.74,61.2,52.65,85.42,78.3,77.3215,108.0,Medium Performer,78.507096561503,124.0,70.9025,7.952749441542556,82.82181263961436
866,Pharma,13,94.6,7.69,10.49,275,84,1.11,94.6,23.099999999999994,47.55,98.32,88.9,68.8995,392.0,Medium Performer,68.85465671747606,520.0,63.3495,18.490416192674676,72.02739595183132
867,Furniture,6,90.85,3.73,10.62,4250,1303,2.39,90.85,62.7,46.900000000000006,73.94,76.1,72.57900000000001,240.0,Medium Performer,73.38716620583716,290.0,65.934,5.970723150474986,80.91981921238126
868,Pharma,18,85.97,4.62,9.69,2047,1932,7.35,85.97,53.8,51.550000000000004,61.36,26.5,58.40950000000001,820.0,Low Performer,62.39133045019496,802.0,56.1075,19.868661695840448,61.600334576039884
869,Apparel,18,83.47,4.5,-2.92,821,635,3.19,83.47,55.0,85.4,87.3,68.1,73.95100000000001,196.0,Medium Performer,75.01316769467093,225.0,76.52900000000001,22.429783458323005,71.03505413541924
870,Furniture,13,72.53,5.28,10.93,4574,71,5.22,72.53,47.199999999999996,45.35,98.58,47.800000000000004,59.7795,778.0,Low Performer,60.548260782228525,853.0,56.846500000000006,14.294696320288123,63.30882591992797
871,Food,16,81.98,6.11,3.57,483,883,6.32,81.98,38.9,82.15,82.34,36.8,62.2355,703.0,Medium Performer,65.31936764740635,687.0,66.6825,21.026918348185028,59.163270412953736
872,Furniture,16,97.3,2.19,-0.65,3149,329,8.98,97.3,78.1,96.75,93.42,10.199999999999989,74.60949999999998,177.0,Medium Performer,80.34069441096537,79.0,79.8145,20.793385239948595,66.20165369001285
873,Electronics,7,94.24,4.47,5.63,2779,111,9.0,94.24,55.300000000000004,71.85,97.78,10.0,64.6525,600.0,Medium Performer,69.82880912206073,469.0,66.3335,9.071013498667492,62.617246625333124
874,Furniture,13,76.48,6.69,-9.69,3457,1462,7.71,76.48,33.099999999999994,51.550000000000004,70.76,22.900000000000006,50.607499999999995,980.0,Low Performer,54.00283637008153,980.0,50.469500000000004,19.395134806591084,53.27121629835223
875,Electronics,21,84.0,3.97,-6.43,3190,883,1.32,84.0,60.3,67.85,82.34,86.8,76.04650000000001,138.0,Medium Performer,75.78470773957226,205.0,73.86149999999999,27.90512371272549,75.79871907181862
876,Furniture,19,94.5,2.59,8.56,915,1755,6.18,94.5,74.1,57.199999999999996,64.9,38.2,69.58500000000001,366.0,Medium Performer,73.37332269880656,291.0,65.96,23.38478622362942,70.85380344409265
877,Electronics,15,72.02,5.41,-3.9,2843,963,8.08,72.02,45.9,80.5,80.74,19.200000000000003,57.06999999999999,864.0,Low Performer,60.50523653550749,854.0,62.713,17.41939354021039,54.925151614947396
878,Apparel,3,81.62,6.68,4.95,2961,264,1.16,81.62,33.2,75.25,94.72,88.4,71.22550000000001,292.0,Medium Performer,70.6529972822876,423.0,72.0335,3.52568153509391,74.92357961622653
879,Pharma,10,95.56,0.97,-0.37,2465,1565,5.95,95.56,90.3,98.15,68.7,40.5,80.93549999999999,43.0,Top Performer,85.07983003663001,19.0,84.4695,9.871579692319854,79.12210507692004
880,Food,6,82.12,6.33,11.37,300,579,8.72,82.12,36.7,43.150000000000006,88.42,12.799999999999997,51.685500000000005,962.0,Low Performer,55.64618220489188,958.0,49.6285,5.081147775659974,56.634713056085005
881,Furniture,21,72.33,6.66,13.81,3807,121,5.27,72.33,33.400000000000006,30.950000000000003,97.58,47.300000000000004,53.9095,922.0,Low Performer,54.577073969041706,972.0,48.8315,27.147775736470468,56.47055606588239
882,Pharma,2,86.28,3.96,12.09,4706,994,1.04,86.28,60.4,39.55,80.12,89.6,72.8485,229.0,Medium Performer,72.22617695852534,341.0,64.6305,2.8894531750252264,83.34763670624369
883,Food,24,95.85,7.87,-3.23,968,1346,1.1,95.85,21.299999999999997,83.85,73.08,89.0,71.7655,277.0,Medium Performer,72.8589682382134,315.0,73.43549999999999,27.215448368146863,69.73363790796328
884,Food,4,87.71,6.4,-5.15,1223,1007,4.75,87.71,36.0,74.25,79.86,52.5,64.93650000000001,585.0,Medium Performer,67.40295462601912,591.0,66.59049999999999,6.0696753272260775,67.53508116819347
885,Electronics,7,76.79,6.3,1.86,3253,470,2.4,76.79,37.0,90.7,90.6,76.0,70.15200000000002,336.0,Medium Performer,70.29470287132223,445.0,74.96300000000001,8.152882593685941,70.40927935157852
886,Apparel,6,81.53,6.11,-9.82,482,717,6.98,81.53,38.9,50.9,85.66,30.19999999999999,56.425,873.0,Low Performer,59.385909393831966,885.0,54.997,4.855473622664388,61.4436315943339
