Supplier_ID,Product_Category,Lead_Time_Days,On_Time_Delivery_%,Defect_Rate_%,Price_Variance_%,Order_Quantity,Distance_KM,Supplier_Risk_Score,Delivery_Score,Quality_Score,Cost_Score,Logistics_Score,Risk_Adjusted_Score,Supplier_Final_Score,Rank,Category
586,Pharma,5,86.74,2.1,1.6,1349,1375,6.56,86.74,79.0,92.0,72.5,34.400000000000006,73.702,202.0,Medium Performer
587,Furniture,18,86.58,7.54,13.58,3929,848,6.99,86.58,24.599999999999994,32.099999999999994,83.03999999999999,30.099999999999994,51.26299999999999,969.0,Low Performer
588,Electronics,4,72.82,0.55,-1.9,1585,1440,4.41,72.82,94.5,90.5,71.2,55.9,77.346,107.0,Medium Performer
589,Furniture,14,80.31,6.29,6.53,127,1458,9.59,80.31,37.1,67.35,70.84,4.099999999999994,51.374500000000005,967.0,Low Performer
590,Electronics,10,78.47,5.19,6.31,2881,1777,8.87,78.47,48.099999999999994,68.45,64.46000000000001,11.300000000000011,54.539500000000004,917.0,Low Performer
591,Electronics,8,81.72,3.3,-3.72,3460,1126,7.37,81.72,67.0,81.4,77.48,26.299999999999997,66.48400000000001,519.0,Medium Performer
592,Electronics,16,93.95,0.88,6.26,2771,857,7.42,93.95,91.2,68.7,82.86,25.799999999999997,74.73599999999999,168.0,Medium Performer
593,Pharma,24,81.16,5.21,-4.69,3677,623,3.27,81.16,47.9,76.55,87.53999999999999,67.3,70.0195,345.0,Medium Performer
594,Apparel,12,83.55,3.39,-6.95,1582,421,6.91,83.55,66.1,65.25,91.58,30.900000000000006,66.7155,504.0,Medium Performer
595,Furniture,21,81.92,7.52,7.53,287,441,2.78,81.92,24.80000000000001,62.35,91.18,72.2,63.68650000000001,646.0,Medium Performer
596,Pharma,3,72.8,4.56,-7.16,2046,687,2.3,72.8,54.400000000000006,64.2,86.26,77.0,69.096,385.0,Medium Performer
597,Pharma,16,83.23,7.55,14.92,3477,168,10.0,83.23,24.5,25.400000000000006,96.64,0.0,44.568000000000005,999.0,Low Performer
598,Pharma,15,75.87,2.15,-5.41,327,23,6.6,75.87,78.5,72.95,99.54,34.0,70.0825,339.0,Medium Performer
599,Pharma,21,75.6,5.94,4.85,3139,382,4.88,75.6,40.599999999999994,75.75,92.36,51.2,63.6685,648.0,Medium Performer
600,Pharma,23,72.82,5.13,0.28,573,234,3.59,72.82,48.7,98.6,95.32,64.1,71.16300000000001,293.0,Medium Performer
601,Food,12,80.7,6.05,-6.84,4325,1538,6.44,80.7,39.5,65.8,69.24,35.599999999999994,57.998999999999995,835.0,Low Performer
602,Furniture,4,92.72,2.11,-9.3,4268,1106,1.45,92.72,78.9,53.5,77.88,85.5,80.45400000000001,50.0,Top Performer
603,Pharma,18,78.29,5.49,5.57,3172,1282,1.85,78.29,45.099999999999994,72.15,74.36,81.5,69.3205,377.0,Medium Performer
604,Furniture,13,79.37,4.24,10.17,4625,520,1.3,79.37,57.599999999999994,49.15,89.6,87.0,71.9435,264.0,Medium Performer
605,Food,22,89.28,6.07,11.05,1847,612,5.49,89.28,39.3,44.75,87.76,45.099999999999994,61.11749999999999,742.0,Medium Performer
606,Food,16,75.88,2.95,2.07,2181,225,6.41,75.88,70.5,89.65,95.5,35.900000000000006,70.5665,314.0,Medium Performer
607,Furniture,17,96.91,7.18,9.44,865,1635,1.56,96.91,28.200000000000003,52.800000000000004,67.3,84.4,67.65299999999999,460.0,Medium Performer
608,Electronics,6,85.61,1.13,6.82,2744,1574,7.49,85.61,88.7,65.9,68.52,25.099999999999994,69.615,365.0,Medium Performer
609,Apparel,21,83.43,6.55,8.11,492,1980,3.07,83.43,34.5,59.45,60.4,69.3,62.4715,697.0,Medium Performer
610,Electronics,7,86.73,6.96,2.31,3190,1850,7.17,86.73,30.400000000000006,88.45,63.0,28.299999999999997,58.84649999999999,809.0,Low Performer
611,Electronics,20,74.98,6.63,5.84,192,1972,9.84,74.98,33.7,70.8,60.56,1.5999999999999943,47.915,989.0,Low Performer
612,Electronics,6,88.4,4.35,10.14,4337,997,7.22,88.4,56.5,49.3,80.06,27.799999999999997,61.605999999999995,726.0,Medium Performer
613,Pharma,4,80.89,3.79,-0.05,1460,1253,8.95,80.89,62.1,99.75,74.94,10.5,64.3485,606.0,Medium Performer
614,Food,2,96.92,7.97,10.15,4523,849,9.53,96.92,20.299999999999997,49.25,83.02,4.700000000000003,50.780499999999996,977.0,Low Performer
615,Electronics,7,75.07,2.22,4.8,584,736,5.38,75.07,77.8,76.0,85.28,46.2,71.139,295.0,Medium Performer
616,Food,16,85.21,4.6,-5.85,1766,1254,7.32,85.21,54.0,70.75,74.92,26.799999999999997,62.5275,694.0,Medium Performer
617,Furniture,3,87.94,5.53,-9.38,3414,1422,8.67,87.94,44.699999999999996,53.099999999999994,71.56,13.299999999999997,55.33799999999999,901.0,Low Performer
618,Apparel,4,71.0,5.76,-0.93,1082,563,4.21,71.0,42.400000000000006,95.35,88.74,57.9,66.65650000000001,508.0,Medium Performer
619,Furniture,18,80.91,2.03,3.67,3392,1680,3.35,80.91,79.7,81.65,66.4,66.5,76.38550000000001,130.5,Medium Performer
620,Furniture,13,91.98,5.4,11.0,1460,1075,9.52,91.98,46.0,45.0,78.5,4.800000000000011,54.654,916.0,Low Performer
621,Pharma,19,94.61,6.64,-6.81,4550,685,7.54,94.61,33.60000000000001,65.95,86.3,24.599999999999994,60.225500000000004,765.0,Medium Performer
622,Apparel,16,79.39,0.88,10.01,1222,882,2.98,79.39,91.2,49.95,82.36,70.2,76.38550000000001,130.5,Medium Performer
623,Furniture,13,93.96,7.34,11.58,938,292,5.04,93.96,26.599999999999994,42.1,94.16,49.6,60.48899999999999,757.0,Medium Performer
624,Furniture,17,99.03,0.72,-6.23,3388,1091,8.17,99.03,92.8,68.85,78.18,18.299999999999997,74.7145,171.0,Medium Performer
625,Apparel,9,95.71,3.17,11.29,4567,1847,5.92,95.71,68.3,43.550000000000004,63.06,40.8,66.78649999999999,503.0,Medium Performer
626,Apparel,15,73.53,0.62,14.79,1691,843,6.85,73.53,93.8,26.05000000000001,83.14,31.5,64.0305,623.0,Medium Performer
627,Furniture,18,92.19,1.08,8.17,521,546,7.78,92.19,89.2,59.15,89.08,22.200000000000003,72.1775,256.0,Medium Performer
628,Apparel,22,79.59,7.33,9.62,2990,1106,6.6,79.59,26.700000000000003,51.900000000000006,77.88,34.0,52.925,942.0,Low Performer
629,Furniture,9,99.65,3.16,14.86,596,1918,5.86,99.65,68.4,25.700000000000003,61.64,41.4,65.29400000000001,571.0,Medium Performer
630,Furniture,16,84.56,3.69,5.14,4776,932,7.75,84.56,63.1,74.3,81.36,22.5,64.924,586.0,Medium Performer
631,Pharma,15,73.67,2.12,-2.3,3647,1162,7.55,73.67,78.8,88.5,76.76,24.5,67.652,461.0,Medium Performer
632,Electronics,19,91.76,4.98,10.94,2875,1632,6.67,91.76,50.199999999999996,45.300000000000004,67.36,33.3,60.269000000000005,764.0,Medium Performer
633,Furniture,21,79.69,4.96,5.36,3773,851,4.24,79.69,50.4,73.2,82.98,57.599999999999994,67.30499999999999,477.0,Medium Performer
634,Food,8,99.91,3.29,4.53,413,1459,4.65,99.91,67.1,77.35,70.82,53.5,76.1325,137.0,Medium Performer
635,Electronics,4,99.39,3.0,-3.66,2216,957,9.73,99.39,70.0,81.7,80.86,2.6999999999999886,68.198,423.0,Medium Performer
636,Electronics,13,89.68,7.14,8.91,3359,674,2.01,89.68,28.60000000000001,55.45,86.52,79.9,67.0035,489.0,Medium Performer
637,Electronics,22,73.89,3.37,-7.96,595,1727,3.42,73.89,66.3,60.2,65.46000000000001,65.8,67.478,469.0,Medium Performer
638,Pharma,4,90.61,4.2,13.11,3290,1158,5.43,90.61,58.0,34.45,76.84,45.7,63.674499999999995,647.0,Medium Performer
639,Furniture,21,72.79,2.62,-1.85,4779,76,8.53,72.79,73.8,90.75,98.48,14.700000000000003,66.6875,507.0,Medium Performer
640,Pharma,15,70.88,6.4,-6.81,1986,15,2.47,70.88,36.0,65.95,99.7,75.3,65.1865,577.0,Medium Performer
641,Furniture,16,94.69,3.48,1.06,1012,646,3.49,94.69,65.2,94.7,87.08,65.1,80.64,48.0,Top Performer
642,Pharma,15,76.29,4.35,-8.94,3055,323,1.59,76.29,56.5,55.300000000000004,93.54,84.1,71.481,287.0,Medium Performer
643,Pharma,8,81.37,2.4,7.12,3856,1359,7.35,81.37,76.0,64.4,72.82,26.5,65.65299999999999,559.0,Medium Performer
644,Food,18,99.2,7.91,12.57,932,574,3.14,99.2,20.900000000000006,37.15,88.52,68.6,63.12949999999999,676.0,Medium Performer
645,Pharma,13,80.11,2.69,10.93,3890,1611,4.5,80.11,73.1,45.35,67.78,55.0,66.8885,498.0,Medium Performer
646,Apparel,21,78.89,6.28,-6.82,920,835,4.99,78.89,37.199999999999996,65.9,83.3,50.099999999999994,61.202,740.0,Medium Performer
647,Food,5,97.55,3.71,-6.84,4661,515,9.02,97.55,62.9,65.8,89.7,9.800000000000011,65.78999999999999,548.0,Medium Performer
648,Pharma,10,73.32,2.05,10.34,3035,1115,4.7,73.32,79.5,48.3,77.7,53.0,67.48599999999999,468.0,Medium Performer
649,Electronics,7,92.79,6.5,13.11,915,1632,2.31,92.79,35.0,34.45,67.36,76.9,63.870500000000014,630.0,Medium Performer
650,Apparel,17,99.64,3.0,1.52,4359,1035,5.72,99.64,70.0,92.4,79.3,42.800000000000004,77.74199999999999,98.0,Medium Performer
651,Apparel,23,97.04,6.99,2.47,3253,213,9.67,97.04,30.099999999999994,87.65,95.74,3.299999999999997,60.018499999999996,769.0,Medium Performer
652,Apparel,23,89.55,7.36,-2.04,2947,671,6.47,89.55,26.39999999999999,89.8,86.58,35.3,62.653,690.0,Medium Performer
653,Food,22,79.42,6.95,12.36,2294,814,9.85,79.42,30.5,38.2,83.72,1.5,45.852999999999994,998.0,Low Performer
654,Pharma,22,77.63,0.76,6.12,68,413,8.57,77.63,92.4,69.4,91.74,14.299999999999997,68.83299999999998,396.0,Medium Performer
655,Pharma,3,94.58,6.41,-2.79,691,1136,1.32,94.58,35.900000000000006,86.05,77.28,86.8,75.34450000000001,154.0,Medium Performer
656,Electronics,9,96.39,3.59,-2.53,3133,545,6.93,96.39,64.1,87.35,89.1,30.700000000000003,73.0945,224.0,Medium Performer
657,Electronics,12,85.76,7.05,12.28,379,1401,3.58,85.76,29.5,38.6,71.98,64.2,58.931000000000004,806.0,Low Performer
658,Apparel,14,77.33,5.28,-9.66,915,1245,6.04,77.33,47.199999999999996,51.7,75.1,39.6,58.184,830.0,Low Performer
659,Electronics,18,73.39,6.75,-1.93,823,586,3.51,73.39,32.5,90.35,88.28,64.9,65.5025,563.0,Medium Performer
660,Food,9,72.62,4.25,3.86,4537,1994,4.14,72.62,57.5,80.7,60.12,58.6,65.998,539.0,Medium Performer
661,Pharma,22,91.57,4.51,-6.29,4782,1242,9.31,91.57,54.900000000000006,68.55,75.16,6.8999999999999915,60.37449999999999,762.0,Medium Performer
662,Apparel,19,82.6,1.58,-7.7,2404,772,2.86,82.6,84.2,61.5,84.56,71.4,77.791,97.0,Medium Performer
663,Electronics,19,97.16,6.38,10.38,3388,1930,8.87,97.16,36.2,48.099999999999994,61.4,11.300000000000011,53.812999999999995,927.0,Low Performer
664,Food,15,92.19,3.65,12.36,3568,126,1.27,92.19,63.5,38.2,97.48,87.3,76.47,129.0,Medium Performer
665,Food,16,75.74,4.25,10.59,2992,637,1.82,75.74,57.5,47.05,87.26,81.8,69.2405,382.0,Medium Performer
666,Electronics,7,88.41,6.39,12.47,2617,758,8.69,88.41,36.1,37.65,84.84,13.100000000000009,52.29950000000001,952.0,Low Performer
667,Pharma,12,83.07,4.99,3.83,1724,1511,6.68,83.07,50.099999999999994,80.85,69.78,33.2,63.1915,672.0,Medium Performer
668,Electronics,14,87.32,2.01,10.31,2733,114,7.73,87.32,79.9,48.449999999999996,97.72,22.69999999999999,67.75049999999999,455.0,Medium Performer
669,Apparel,2,92.14,4.93,-0.4,3430,504,2.88,92.14,50.7,98.0,89.92,71.2,78.249,88.0,Medium Performer
670,Electronics,7,94.19,3.56,6.66,789,1804,5.83,94.19,64.4,66.7,63.92,41.7,69.09400000000001,386.0,Medium Performer
671,Food,10,95.31,4.02,14.72,1595,55,7.63,95.31,59.800000000000004,26.39999999999999,98.9,23.700000000000003,62.133,707.0,Medium Performer
672,Electronics,9,77.62,0.71,-4.36,4614,832,6.65,77.62,92.9,78.2,83.36,33.5,73.277,213.0,Medium Performer
673,Pharma,12,70.93,2.08,-0.25,2309,1364,5.25,70.93,79.2,98.75,72.72,47.5,72.6635,233.0,Medium Performer
674,Furniture,23,92.18,2.61,2.0,1185,1249,9.64,92.18,73.9,90.0,75.02,3.5999999999999943,67.851,446.0,Medium Performer
675,Electronics,20,73.19,5.85,-6.55,923,991,7.09,73.19,41.5,67.25,80.18,29.099999999999994,56.25749999999999,876.0,Low Performer
676,Pharma,10,79.45,0.59,-7.97,4605,969,9.17,79.45,94.1,60.15,80.62,8.299999999999997,66.1045,537.0,Medium Performer
677,Pharma,18,70.11,3.57,10.74,2350,1525,7.57,70.11,64.30000000000001,46.3,69.5,24.299999999999997,55.86300000000001,888.0,Low Performer
678,Food,13,90.45,7.43,14.42,801,1846,7.62,90.45,25.700000000000003,27.900000000000006,63.08,23.799999999999997,48.813,985.0,Low Performer
679,Pharma,15,75.01,1.34,0.12,903,1955,1.72,75.01,86.6,99.4,60.9,82.8,81.71300000000001,33.0,Top Performer
680,Pharma,16,89.66,4.37,-7.81,3782,854,4.24,89.66,56.3,60.95,82.92,57.599999999999994,69.9275,348.0,Medium Performer
681,Pharma,17,99.75,6.4,-8.35,2333,458,8.73,99.75,36.0,58.25,90.84,12.699999999999989,59.2865,788.0,Low Performer
682,Pharma,23,72.18,7.57,12.28,1379,545,3.09,72.18,24.299999999999997,38.6,89.1,69.1,56.249,877.0,Low Performer
683,Apparel,23,72.31,6.1,1.6,527,520,2.04,72.31,39.0,92.0,89.6,79.6,70.123,337.0,Medium Performer
684,Apparel,21,80.21,5.9,-2.0,2776,1491,3.93,80.21,41.0,90.0,70.18,60.699999999999996,66.971,492.0,Medium Performer
685,Food,2,95.99,6.7,1.91,3141,1580,2.98,95.99,33.0,90.45,68.4,70.2,71.4945,285.0,Medium Performer
686,Electronics,11,76.47,3.85,-2.04,4280,1569,9.33,76.47,61.5,89.8,68.62,6.700000000000003,59.98800000000001,771.0,Low Performer
687,Pharma,9,80.81,6.54,2.23,4555,549,8.81,80.81,34.599999999999994,88.85,89.02,11.899999999999991,57.5025,849.0,Low Performer
688,Electronics,19,72.06,0.56,11.49,1319,1517,5.5,72.06,94.4,42.55,69.66,45.0,67.5665,465.0,Medium Performer
689,Electronics,2,92.89,7.43,4.81,4231,25,1.55,92.89,25.700000000000003,75.95,99.5,84.5,72.53450000000001,242.0,Medium Performer
690,Food,3,82.25,3.82,7.37,2653,1604,7.43,82.25,61.800000000000004,63.15,67.92,25.700000000000003,61.5295,731.0,Medium Performer
691,Pharma,2,92.78,4.65,-0.88,1519,252,6.61,92.78,53.5,95.6,94.96,33.89999999999999,71.825,271.0,Medium Performer
692,Pharma,2,97.11,2.41,8.46,427,1983,9.73,97.11,75.9,57.699999999999996,60.34,2.6999999999999886,63.337,663.0,Medium Performer
693,Furniture,10,76.98,6.07,6.67,1730,1240,6.03,76.98,39.3,66.65,75.2,39.699999999999996,58.3765,822.0,Low Performer
694,Electronics,14,94.22,1.07,-7.01,291,921,4.03,94.22,89.3,64.95,81.58,59.699999999999996,80.43149999999999,53.0,Top Performer
695,Electronics,2,71.77,7.04,4.32,969,1304,5.67,71.77,29.599999999999994,78.4,73.92,43.3,56.742999999999995,867.0,Low Performer
696,Apparel,14,96.97,6.71,-3.58,119,770,9.81,96.97,32.900000000000006,82.1,84.6,1.8999999999999915,58.471,817.0,Low Performer
697,Furniture,21,89.52,2.12,10.1,3974,1812,7.27,89.52,78.8,49.5,63.76,27.30000000000001,65.817,547.0,Medium Performer
698,Apparel,23,96.23,6.57,0.65,2136,714,7.05,96.23,34.3,96.75,85.72,29.5,66.42850000000001,521.0,Medium Performer
699,Apparel,8,70.01,6.4,14.87,2057,1880,3.17,70.01,36.0,25.650000000000006,62.4,68.3,53.7505,929.0,Low Performer
700,Apparel,3,75.07,5.24,-7.69,850,1763,7.69,75.07,47.599999999999994,61.55,64.74000000000001,23.099999999999994,54.747499999999995,914.0,Low Performer
701,Food,7,81.69,3.3,9.51,2829,124,7.75,81.69,67.0,52.45,97.52,22.5,63.3765,660.0,Medium Performer
702,Food,8,81.39,2.54,6.84,4970,1613,3.86,81.39,74.6,65.8,67.74000000000001,61.4,71.99099999999999,260.0,Medium Performer
703,Apparel,15,76.8,2.24,9.19,805,1332,5.35,76.8,77.6,54.050000000000004,73.36,46.5,67.1835,481.0,Medium Performer
704,Furniture,19,81.45,2.89,-2.31,2045,1870,3.65,81.45,71.1,88.45,62.6,63.5,74.43749999999999,184.0,Medium Performer
705,Electronics,16,73.87,7.28,2.3,1371,1516,3.33,73.87,27.200000000000003,88.5,69.68,66.7,62.54400000000001,693.0,Medium Performer
706,Furniture,3,82.38,1.08,9.91,2380,406,1.23,82.38,89.2,50.45,91.88,87.7,81.3095,40.0,Top Performer
707,Pharma,11,94.07,6.72,-4.19,159,403,3.57,94.07,32.8,79.05,91.94,64.30000000000001,70.3325,326.0,Medium Performer
708,Food,24,84.37,3.12,-4.35,1066,1108,5.99,84.37,68.8,78.25,77.84,40.099999999999994,70.0525,341.0,Medium Performer
709,Electronics,13,70.54,4.41,3.78,3915,987,1.01,70.54,55.9,81.1,80.26,89.9,73.308,211.0,Medium Performer
710,Electronics,18,82.64,6.46,3.09,74,1515,3.55,82.64,35.400000000000006,84.55,69.7,64.5,66.19449999999999,533.0,Medium Performer
711,Pharma,9,70.82,7.13,-2.94,4988,1136,8.93,70.82,28.700000000000003,85.3,77.28,10.700000000000003,51.084,973.0,Low Performer
712,Pharma,12,98.99,3.09,-2.55,2888,306,6.34,98.99,69.1,87.25,93.88,36.6,76.76749999999998,125.0,Medium Performer
713,Apparel,4,73.82,3.96,-3.05,787,1011,6.47,73.82,60.4,84.75,79.78,35.3,64.9965,583.0,Medium Performer
714,Food,7,91.23,3.61,9.29,229,187,4.63,91.23,63.9,53.550000000000004,96.26,53.7,71.7425,278.0,Medium Performer
715,Food,10,99.18,0.6,6.3,281,1248,7.09,99.18,94.0,68.5,75.03999999999999,29.099999999999994,76.853,122.0,Medium Performer
716,Furniture,7,94.78,2.72,10.81,1967,976,2.71,94.78,72.8,45.949999999999996,80.48,72.9,76.1545,136.0,Medium Performer
717,Apparel,10,90.98,3.94,14.39,392,324,8.37,90.98,60.6,28.049999999999997,93.52,16.30000000000001,59.26350000000001,792.0,Low Performer
718,Apparel,8,95.18,3.58,1.85,4622,1072,2.05,95.18,64.2,90.75,78.56,79.5,81.9725,30.0,Top Performer
719,Apparel,10,99.45,5.91,-8.33,2673,268,6.9,99.45,40.9,58.35,94.64,31.0,64.4765,603.0,Medium Performer
720,Apparel,19,88.64,3.39,-8.8,504,1749,4.07,88.64,66.1,56.0,65.02000000000001,59.3,69.87899999999999,349.0,Medium Performer
721,Food,13,86.78,4.17,-2.61,4434,16,7.73,86.78,58.3,86.95,99.68,22.69999999999999,68.1595,425.0,Medium Performer
722,Food,9,88.85,3.72,13.31,4675,58,5.95,88.85,62.8,33.45,98.84,40.5,65.3565,568.0,Medium Performer
723,Apparel,9,85.98,6.05,3.08,2326,1571,5.07,85.98,39.5,84.6,68.58,49.3,65.077,580.0,Medium Performer
724,Furniture,19,89.05,6.97,-3.21,645,170,2.52,89.05,30.299999999999997,83.95,96.6,74.8,71.5025,284.0,Medium Performer
725,Electronics,21,83.5,4.49,-0.02,3924,1902,6.73,83.5,55.099999999999994,99.9,61.96,32.69999999999999,66.54599999999999,512.0,Medium Performer
726,Electronics,16,76.55,6.42,4.96,4580,185,9.77,76.55,35.8,75.2,96.3,2.3000000000000114,53.285000000000004,937.0,Low Performer
727,Furniture,8,73.61,2.73,6.32,4547,1624,8.43,73.61,72.7,68.4,67.52000000000001,15.700000000000003,60.41,760.0,Medium Performer
728,Apparel,12,72.05,4.56,-6.15,2719,1035,1.54,72.05,54.400000000000006,69.25,79.3,84.6,70.4525,320.0,Medium Performer
729,Food,21,77.9,3.09,14.43,2185,1010,4.39,77.9,69.1,27.849999999999994,79.8,56.1,64.0225,624.0,Medium Performer
730,Electronics,17,71.38,3.61,3.62,4014,1928,9.33,71.38,63.9,81.9,61.44,6.700000000000003,57.157999999999994,861.0,Low Performer
731,Pharma,5,87.02,5.99,-6.61,1615,464,5.53,87.02,40.099999999999994,66.94999999999999,90.72,44.699999999999996,64.1855,615.0,Medium Performer
732,Pharma,7,78.51,7.11,12.34,358,1961,6.96,78.51,28.89999999999999,38.3,60.78,30.400000000000006,48.681,988.0,Low Performer
733,Furniture,23,94.74,1.41,-8.13,392,1677,9.21,94.74,85.9,59.349999999999994,66.46000000000001,7.8999999999999915,67.0255,486.0,Medium Performer
734,Apparel,4,72.23,5.26,12.69,485,285,8.86,72.23,47.400000000000006,36.550000000000004,94.3,11.400000000000006,50.71150000000001,979.0,Low Performer
735,Electronics,10,76.79,4.87,14.91,226,507,5.52,76.79,51.3,25.450000000000003,89.86,44.800000000000004,57.62550000000001,843.0,Low Performer
736,Apparel,11,91.91,1.39,7.51,188,1662,4.94,91.91,86.1,62.45,66.75999999999999,50.599999999999994,75.2615,156.0,Medium Performer
737,Electronics,15,87.96,2.09,9.26,243,685,4.06,87.96,79.1,53.7,86.3,59.400000000000006,74.72800000000001,170.0,Medium Performer
738,Furniture,12,71.93,2.83,-1.57,3307,1833,7.47,71.93,71.7,92.15,63.34,25.299999999999997,64.7205,596.0,Medium Performer
739,Furniture,19,96.32,1.75,13.54,3285,1061,3.58,96.32,82.5,32.30000000000001,78.78,64.2,75.084,158.0,Medium Performer
740,Pharma,23,96.32,2.33,3.24,992,1366,3.25,96.32,76.7,83.8,72.68,67.5,81.40899999999999,38.0,Top Performer
741,Apparel,13,79.91,2.51,8.31,4670,1034,4.21,79.91,74.9,58.449999999999996,79.32,57.9,70.9775,298.0,Medium Performer
742,Pharma,24,80.21,3.02,13.1,3929,1221,2.59,80.21,69.8,34.5,75.58,74.1,69.066,387.0,Medium Performer
743,Apparel,13,99.67,6.12,14.38,3163,65,7.26,99.67,38.8,28.099999999999994,98.7,27.400000000000006,59.166,797.0,Low Performer
744,Pharma,14,88.79,4.79,10.83,3012,556,6.55,88.79,52.1,45.85,88.88,34.5,62.32749999999999,701.0,Medium Performer
745,Food,14,85.94,7.9,-2.42,4886,1145,5.35,85.94,21.0,87.9,77.1,46.5,61.227000000000004,739.0,Medium Performer
746,Food,20,95.14,3.61,14.16,1003,1831,4.51,95.14,63.9,29.200000000000003,63.38,54.900000000000006,66.215,531.0,Medium Performer
747,Food,20,78.56,6.15,5.7,1352,1343,9.18,78.56,38.5,71.5,73.14,8.200000000000003,52.872,943.0,Low Performer
748,Food,24,82.88,7.04,13.27,3431,45,1.26,82.88,29.599999999999994,33.650000000000006,99.1,87.4,64.7015,598.0,Medium Performer
749,Electronics,15,78.03,5.59,6.9,2930,448,7.92,78.03,44.1,65.5,91.03999999999999,20.799999999999997,57.522999999999996,847.0,Low Performer
750,Food,5,93.67,3.59,-2.32,2237,1762,9.12,93.67,64.1,88.4,64.75999999999999,8.800000000000011,65.622,560.0,Medium Performer
751,Furniture,14,87.2,6.15,-0.75,4937,1625,5.02,87.2,38.5,96.25,67.5,49.800000000000004,66.9325,494.0,Medium Performer
752,Furniture,9,89.76,2.03,3.76,595,1859,5.96,89.76,79.7,81.2,62.82,40.4,73.395,208.0,Medium Performer
753,Electronics,24,77.57,2.96,9.75,1977,604,9.5,77.57,70.4,51.25,87.92,5.0,58.3505,824.0,Low Performer
754,Food,22,76.61,4.6,-2.05,4202,1610,2.91,76.61,54.0,89.75,67.8,70.9,70.9055,302.0,Medium Performer
755,Food,24,84.65,4.82,4.49,54,1358,5.68,84.65,51.8,77.55,72.84,43.2,65.9015,544.0,Medium Performer
756,Food,20,92.13,0.67,-1.36,3531,1673,5.27,92.13,93.3,93.2,66.53999999999999,47.300000000000004,81.05799999999999,42.0,Top Performer
757,Pharma,13,85.76,7.59,10.39,3303,316,3.33,85.76,24.099999999999994,48.05,93.68,66.7,61.6685,723.0,Medium Performer
758,Apparel,19,70.98,5.72,1.67,1412,1567,8.37,70.98,42.800000000000004,91.65,68.66,16.30000000000001,55.86750000000001,887.0,Low Performer
759,Pharma,7,96.06,4.22,-8.08,1870,1761,9.1,96.06,57.800000000000004,59.6,64.78,9.0,60.486,758.0,Medium Performer
760,Apparel,19,71.94,7.5,-5.85,2713,628,8.04,71.94,25.0,70.75,87.44,19.60000000000001,51.1085,972.0,Low Performer
761,Food,20,98.67,3.79,-8.47,2988,1142,2.76,98.67,62.1,57.65,77.16,72.4,75.9695,141.0,Medium Performer
762,Food,23,70.75,7.85,2.48,1323,1405,1.78,70.75,21.5,87.6,71.9,82.2,63.36999999999999,661.0,Medium Performer
763,Pharma,6,90.83,4.34,-7.34,3376,366,6.45,90.83,56.6,63.3,92.68,35.5,67.262,479.0,Medium Performer
764,Pharma,10,72.47,1.36,-7.15,3709,190,1.51,72.47,86.4,64.25,96.2,84.9,79.5785,65.0,Medium Performer
765,Apparel,4,97.32,6.24,13.53,2995,1389,7.06,97.32,37.599999999999994,32.35000000000001,72.22,29.400000000000006,56.5505,871.0,Low Performer
766,Furniture,11,83.93,5.59,11.82,3068,1709,5.77,83.93,44.1,40.9,65.82,42.300000000000004,57.381,852.0,Low Performer
767,Apparel,20,74.13,6.3,1.3,1181,77,6.97,74.13,37.0,93.5,98.46,30.299999999999997,61.42,734.0,Medium Performer
768,Pharma,4,80.22,7.64,14.65,4813,301,6.31,80.22,23.60000000000001,26.75,93.98,36.900000000000006,50.75650000000001,978.0,Low Performer
769,Pharma,23,74.94,6.32,-10.0,2686,701,4.8,74.94,36.8,50.0,85.98,52.0,58.18,831.0,Low Performer
770,Electronics,16,75.12,5.09,5.35,3079,190,2.81,75.12,49.1,73.25,96.2,71.9,69.79849999999999,352.0,Medium Performer
771,Pharma,2,98.44,6.93,5.41,3069,1499,3.75,98.44,30.700000000000003,72.95,70.02,62.5,67.6515,462.0,Medium Performer
772,Electronics,8,83.36,5.55,1.44,4427,443,5.72,83.36,44.5,92.8,91.14,42.800000000000004,67.727,457.0,Medium Performer
773,Furniture,13,93.66,3.56,-0.08,3209,1497,6.87,93.66,64.4,99.6,70.06,31.299999999999997,72.40400000000001,248.0,Medium Performer
774,Apparel,18,89.19,7.14,1.38,303,1714,8.02,89.19,28.60000000000001,93.1,65.72,19.80000000000001,58.403999999999996,821.0,Low Performer
775,Apparel,22,90.29,2.16,0.37,378,923,7.9,90.29,78.4,98.15,81.53999999999999,21.0,73.7635,201.0,Medium Performer
776,Electronics,21,73.95,5.86,8.26,2641,1567,9.75,73.95,41.4,58.7,68.66,2.5,48.705999999999996,987.0,Low Performer
777,Apparel,6,77.03,7.11,-6.62,2880,75,3.57,77.03,28.89999999999999,66.9,98.5,64.30000000000001,63.07900000000001,680.0,Medium Performer
778,Pharma,5,93.6,5.98,-5.06,3094,1054,1.64,93.6,40.199999999999996,74.7,78.92,83.6,73.947,197.0,Medium Performer
779,Food,13,99.12,5.73,-5.49,1470,1645,4.11,99.12,42.699999999999996,72.55,67.1,58.9,69.7835,353.0,Medium Performer
780,Electronics,21,77.88,6.14,-3.44,3451,393,7.69,77.88,38.6,82.8,92.14,23.099999999999994,59.267999999999994,791.0,Low Performer
